公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,l,分公司核准設立日期,分公司最後核准變更日期,county,area,year,month,day
16740494,全聯實業股份有限公司,53000768,太保中興分公司,嘉義縣太保市中興路1段609號,1,991008,1110707,嘉義縣,south,2010,10,8
16740494,全聯實業股份有限公司,53001099,新店北宜分公司,新北市新店區北宜路2段82-7、82-28號1樓,1,991014,1110707,新北市,north,2010,10,14
16740494,全聯實業股份有限公司,53001366,大雅民生分公司,臺中市大雅區民生路4段72、72-1號,1,991019,1081112,臺中市,central,2010,10,19
16740494,全聯實業股份有限公司,53001372,楊梅新農分公司,桃園市楊梅區新農街17號1樓,1,991019,1120307,桃園市,north,2010,10,19
16740494,全聯實業股份有限公司,53001387,新竹南大分公司,新竹市東區南大路421號1樓,1,991019,1070606,新竹市,north,2010,10,19
16740494,全聯實業股份有限公司,53001491,新莊建國分公司,新北市新莊區建國一路51、53號1樓,1,991021,1120210,新北市,north,2010,10,21
16740494,全聯實業股份有限公司,53001801,三重力行分公司,新北市三重區力行路1段54號,1,991027,,新北市,north,2010,10,27
16740494,全聯實業股份有限公司,53001942,左營榮佑分公司,高雄市左營區榮佑路25號1樓、榮總路183巷36號1樓,1,991101,1110613,高雄市,south,2010,11,1
16740494,全聯實業股份有限公司,53002267,台南崇德分公司,臺南市東區崇德路154號、156號1樓,1,991105,,臺南市,south,2010,11,5
16740494,全聯實業股份有限公司,53002386,鼓山明倫分公司,高雄市鼓山區明倫路466號,1,991109,1120210,高雄市,south,2010,11,9
16740494,全聯實業股份有限公司,53002604,大安芳和分公司,臺北市大安區樂業街87號1樓,1,991115,,臺北市,north,2010,11,15
16740494,全聯實業股份有限公司,53002702,士林忠誠分公司,臺北市士林區忠誠路1段177、179號1樓,1,991116,1091006,臺北市,north,2010,11,16
16740494,全聯實業股份有限公司,53002718,龜山萬壽分公司,桃園市龜山區萬壽路2段923、925號1樓及中和南路40、42號1樓,1,991118,1050420,桃園市,north,2010,11,18
16740494,全聯實業股份有限公司,53002724,桃園永安分公司,桃園市桃園區永安路346、348、350號及中正三街266、268號,1,991116,1120324,桃園市,north,2010,11,16
16740494,全聯實業股份有限公司,53003370,嘉義軍輝分公司,嘉義市東區軍輝路266號,1,991129,1101102,嘉義市,south,2010,11,29
16740494,全聯實業股份有限公司,53003420,潮州朝昇東分公司,屏東縣潮州鎮朝昇東路93號,1,991129,1120210,屏東縣,south,2010,11,29
16740494,全聯實業股份有限公司,53003955,基隆精一分公司,基隆市仁愛區精一路15號1樓,1,991210,1100902,基隆市,north,2010,12,10
16740494,全聯實業股份有限公司,53005216,花蓮林森分公司,花蓮縣花蓮市林森路69、71號,1,1000103,1050121,花蓮縣,east,2011,1,3
16740494,全聯實業股份有限公司,53005757,斗南長安分公司,雲林縣斗南鎮長安路1段177、179號1樓,1,1000111,1070613,雲林縣,central,2011,1,11
16740494,全聯實業股份有限公司,53006123,台中民權分公司,臺中市西區民權路217巷1、3號1樓,1,1000124,1110407,臺中市,central,2011,1,24
16740494,全聯實業股份有限公司,53006735,台南鹽水分公司,臺南市鹽水區後厝70號,1,1000215,1000629,臺南市,south,2011,2,15
16740494,全聯實業股份有限公司,53007636,嘉義大統分公司,嘉義市西區大統路171號,1,1000308,1110707,嘉義市,south,2011,3,8
16740494,全聯實業股份有限公司,53008494,金門慈湖分公司,金門縣金寧鄉下埔下56-1號1樓,1,1000322,1051221,金門縣,north,2011,3,22
16740494,全聯實業股份有限公司,53008760,三峽學成分公司,新北市三峽區學成路97、99號,1,1000328,1070517,新北市,north,2011,3,28
16740494,全聯實業股份有限公司,53011033,中山林森分公司,臺北市中山區林森北路561號1樓,1,1000509,1080905,臺北市,north,2011,5,9
16740494,全聯實業股份有限公司,53011060,台中向上分公司,臺中市西區美村路1段298、300、302號1樓,1,1000510,1090610,臺中市,central,2011,5,10
16740494,全聯實業股份有限公司,53011575,北投中和分公司,臺北市北投區中和街49號1樓,1,1000519,1120307,臺北市,north,2011,5,19
16740494,全聯實業股份有限公司,53011863,小港店北分公司,高雄市小港區店北路159號1樓,1,1000524,1070731,高雄市,south,2011,5,24
16740494,全聯實業股份有限公司,53011907,萬華萬大分公司,臺北市萬華區萬大路406號1樓及地下,1,1000524,1090213,臺北市,north,2011,5,24
16740494,全聯實業股份有限公司,53012309,台中南門分公司,臺中市南區台中路520、522號,1,1000531,1030326,臺中市,central,2011,5,31
16740494,全聯實業股份有限公司,53013095,仁武中華分公司,高雄市仁武區文武里中華路355、357、359號,1,1000616,1110107,高雄市,south,2011,6,16
16740494,全聯實業股份有限公司,53013150,台南六甲分公司,臺南市六甲區中山路93號、台南市信義街318巷7號,1,1000617,1071001,臺南市,south,2011,6,17
16740494,全聯實業股份有限公司,53013638,三重介壽分公司,新北市三重區龍門路6-1號1樓,1,941019,1090214,新北市,north,2005,10,19
16740494,全聯實業股份有限公司,53013784,羅東純精分公司,宜蘭縣羅東鎮純精路2段230號1樓,1,1000705,1110905,宜蘭縣,east,2011,7,5
16740494,全聯實業股份有限公司,53013975,興隆分公司,臺北市文山區興隆路1段53號地下1樓,1,1000705,1040422,臺北市,north,2011,7,5
16740494,全聯實業股份有限公司,53014051,板橋文聖分公司,新北市板橋區文聖街73號1樓,1,1000707,1110112,新北市,north,2011,7,7
16740494,全聯實業股份有限公司,53014171,龍井中央分公司,臺中市龍井區中央路3段46號,1,1000711,1090214,臺中市,central,2011,7,11
16740494,全聯實業股份有限公司,53014221,新莊化成分公司,新北市新莊區化成路71號1樓,1,1000712,1111206,新北市,north,2011,7,12
16740494,全聯實業股份有限公司,53014242,內湖成功分公司,臺北市內湖區大湖山莊街148號1樓及地下1層,1,1000712,1120602,臺北市,north,2011,7,12
16740494,全聯實業股份有限公司,53014257,三峽安溪分公司,新北市三峽區中華路95號1樓,1,1000712,,新北市,north,2011,7,12
16740494,全聯實業股份有限公司,53014550,苓雅建國一分公司,高雄市苓雅區建國一路107號,1,1000714,1110609,高雄市,south,2011,7,14
16740494,全聯實業股份有限公司,53014566,虎尾林森分公司,雲林縣虎尾鎮林森路2段434號,1,1000714,1090317,雲林縣,central,2011,7,14
16740494,全聯實業股份有限公司,53014876,蘆洲永樂分公司,新北市蘆洲區永樂街38巷57弄2號地下1層,1,1000720,1120307,新北市,north,2011,7,20
16740494,全聯實業股份有限公司,53014910,台北東門分公司,臺北市大安區金山南路2段12號地下1樓,1,1000721,1090213,臺北市,north,2011,7,21
16740494,全聯實業股份有限公司,53014947,美濃泰安分公司,高雄市美濃區泰安路172號,1,1000720,1080709,高雄市,south,2011,7,20
16740494,全聯實業股份有限公司,53015896,永和永福分公司,新北市永和區福和路67號、77巷1、3號1樓,1,1000808,1010315,新北市,north,2011,8,8
16740494,全聯實業股份有限公司,53016543,朴子文化分公司,嘉義縣朴子市文化里文化北路18號,1,1000822,1111103,嘉義縣,south,2011,8,22
16740494,全聯實業股份有限公司,53016558,嘉義民國分公司,嘉義市東區民國路30號,1,1000822,1120602,嘉義市,south,2011,8,22
16740494,全聯實業股份有限公司,53017043,新店碧潭分公司,新北市新店區北新路1段181、183號1樓,1,1000901,,新北市,north,2011,9,1
16740494,全聯實業股份有限公司,53018021,鳳山青年分公司,高雄市鳳山區青年路2段261、263號,1,1000922,1081015,高雄市,south,2011,9,22
16740494,全聯實業股份有限公司,53018248,大甲光明分公司,臺中市大甲區光明路12號1樓,1,1000928,1120407,臺中市,central,2011,9,28
16740494,全聯實業股份有限公司,53019942,北投明德分公司,臺北市北投區懷德街3-10號,1,1001102,1030502,臺北市,north,2011,11,2
16740494,全聯實業股份有限公司,53020716,板橋新生分公司,新北市板橋區中正路330-1號1樓,1,1001117,1120605,新北市,north,2011,11,17
16740494,全聯實業股份有限公司,53021166,台南長榮分公司,臺南市東區長榮路2段180號1樓,1,1001125,1101008,臺南市,south,2011,11,25
16740494,全聯實業股份有限公司,53021243,台中學士分公司,臺中市北區學士路261號1樓,1,1001128,1010517,臺中市,central,2011,11,28
16740494,全聯實業股份有限公司,53021335,太平勤益分公司,臺中市太平區中山路1段336號1樓,1,1001129,1120626,臺中市,central,2011,11,29
16740494,全聯實業股份有限公司,53021406,新竹食品分公司,新竹市東區南大里食品路305-1號,1,1001130,1100312,新竹市,north,2011,11,30
16740494,全聯實業股份有限公司,53025590,台南仁和分公司,臺南市東區仁和路77-38號,1,1010208,1011227,臺南市,south,2012,2,8
16740494,全聯實業股份有限公司,53026042,汐止中興分公司,新北市汐止區中興路168號地下1樓,1,1010220,,新北市,north,2012,2,20
16740494,全聯實業股份有限公司,53026129,蘆竹吉林分公司,桃園市蘆竹區吉林路13號1樓,1,1010221,1120504,桃園市,north,2012,2,21
16740494,全聯實業股份有限公司,53026937,鹽埔維新分公司,屏東縣鹽埔鄉新二村維新路42-5號1樓,1,1010307,1070622,屏東縣,south,2012,3,7
16740494,全聯實業股份有限公司,53027062,蘆洲中山分公司,新北市蘆洲區中山一路226、228、230號1樓,1,1010308,1110905,新北市,north,2012,3,8
16740494,全聯實業股份有限公司,53027458,台中大進分公司,臺中市南屯區大進街490號1樓,1,1010319,1041021,臺中市,central,2012,3,19
16740494,全聯實業股份有限公司,53027464,彰化彰鹿分公司,彰化縣彰化市彰鹿路90號,1,1010319,1110905,彰化縣,central,2012,3,19
16740494,全聯實業股份有限公司,53027703,文山景興分公司,臺北市文山區景興路191號地下1樓,1,1010322,1070803,臺北市,north,2012,3,22
16740494,全聯實業股份有限公司,53027719,基隆義二分公司,基隆市中正區信四路11號1樓及底層,1,1010322,1040106,基隆市,north,2012,3,22
16740494,全聯實業股份有限公司,53027823,台南華平分公司,臺南市安平區華平路619號及怡平路410巷116號,1,1010323,1040721,臺南市,south,2012,3,23
16740494,全聯實業股份有限公司,53027859,中和大勇分公司,新北市中和區大勇街78號1樓,1,1010326,1080325,新北市,north,2012,3,26
16740494,全聯實業股份有限公司,53027963,永和竹林分公司,新北市永和區竹林路73號1樓之1及地下室,1,1010327,1080325,新北市,north,2012,3,27
16740494,全聯實業股份有限公司,53649293,埔里信義分公司,南投縣埔里鎮信義路217號,1,1010419,1070327,南投縣,central,2012,4,19
16740494,全聯實業股份有限公司,53649569,新竹金山分公司,新竹市東區金山七街20號1樓,1,1010426,1091104,新竹市,north,2012,4,26
16740494,全聯實業股份有限公司,53649961,湖口中正分公司,新竹縣湖口鄉中正路1段192號,1,1010503,1081015,新竹縣,north,2012,5,3
16740494,全聯實業股份有限公司,53650087,三重中正北分公司,新北市三重區中正北路70號1樓,1,1010507,1031020,新北市,north,2012,5,7
16740494,全聯實業股份有限公司,53650158,三峽和平分公司,新北市三峽區和平街65號地下1層之1、之2,1,1010508,1110210,新北市,north,2012,5,8
16740494,全聯實業股份有限公司,53650208,豐原豐東分公司,臺中市豐原區北陽里豐東路173號,1,1010508,1120307,臺中市,central,2012,5,8
16740494,全聯實業股份有限公司,53651142,鳳山信義分公司,高雄市鳳山區信義街73號,1,1010528,1111207,高雄市,south,2012,5,28
16740494,全聯實業股份有限公司,53651375,和美糖友分公司,彰化縣和美鎮糖友里糖友一街46號,1,1010601,1070315,彰化縣,central,2012,6,1
16740494,全聯實業股份有限公司,53651620,新竹忠孝分公司,新竹市東區光復里忠孝路74號1樓,1,1010607,1090513,新竹市,north,2012,6,7
16740494,全聯實業股份有限公司,53652022,台南崇道分公司,臺南市東區崇道路24號,1,1010618,1110609,臺南市,south,2012,6,18
16740494,全聯實業股份有限公司,53652584,苑裡中山分公司,苗栗縣苑裡鎮中山路320號,1,1010628,1120407,苗栗縣,central,2012,6,28
16740494,全聯實業股份有限公司,53652661,高雄鳳林分公司,高雄市林園區鳳林路2段37、39號,1,1010702,1090309,高雄市,south,2012,7,2
16740494,全聯實業股份有限公司,53652888,台中博館分公司,臺中市北區淡溝里民權路466號,1,1010706,1101210,臺中市,central,2012,7,6
16740494,全聯實業股份有限公司,53654289,台中嶺東分公司,臺中市南屯區文山里嶺東路690、700號,1,1010731,1020401,臺中市,central,2012,7,31
16740494,全聯實業股份有限公司,53655597,屏東永大分公司,屏東縣屏東市永大路71號,1,1010820,1011228,屏東縣,south,2012,8,20
16740494,全聯實業股份有限公司,53656717,新埔中正分公司,新竹縣新埔鎮中正路137、139號,1,1010907,1081015,新竹縣,north,2012,9,7
16740494,全聯實業股份有限公司,53657336,桃園建國分公司,桃園市桃園區三民路3段518號1樓,1,1010917,1041020,桃園市,north,2012,9,17
16740494,全聯實業股份有限公司,53658052,黎忠分公司,臺北市信義區和平東路3段391巷16號1樓及地下室,1,1011001,1090513,臺北市,north,2012,10,1
16740494,全聯實業股份有限公司,53658790,暖暖分公司,基隆市暖暖區暖暖街246巷166號1樓及地下1樓,1,1011015,,基隆市,north,2012,10,15
16740494,全聯實業股份有限公司,53659778,萬丹大順分公司,屏東縣萬丹鄉大順路56號,1,1011025,1080325,屏東縣,south,2012,10,25
16740494,全聯實業股份有限公司,53659833,台南海安分公司,臺南市北區海安路3段747號及文成路569號,1,1011026,1080605,臺南市,south,2012,10,26
16740494,全聯實業股份有限公司,53660022,三義廣盛分公司,苗栗縣三義鄉廣盛村廣盛39-1、39-2號,1,1011101,1110314,苗栗縣,central,2012,11,1
16740494,全聯實業股份有限公司,53660819,屏東中正分公司,屏東縣屏東市中正路590號,1,1011114,1120626,屏東縣,south,2012,11,14
16740494,全聯實業股份有限公司,53661325,岡山壽華分公司,高雄市岡山區壽華路131、133號,1,1011123,1100909,高雄市,south,2012,11,23
16740494,全聯實業股份有限公司,53661346,鳳山青年二分公司,高雄市鳳山區青年路2段421號,1,1011123,1110905,高雄市,south,2012,11,23
16740494,全聯實業股份有限公司,53663105,鳳山五福二分公司,高雄市鳳山區五福二路32號,1,1011227,1110613,高雄市,south,2012,12,27
16740494,全聯實業股份有限公司,53663610,大里仁化分公司,臺中市大里區仁化路500號,1,1020107,1101008,臺中市,central,2013,1,7
16740494,全聯實業股份有限公司,53663864,新莊龍安分公司,新北市新莊區中正路893巷2-1號,1,1020110,1120504,新北市,north,2013,1,10
16740494,全聯實業股份有限公司,53665096,台中北屯二分公司,臺中市北屯區北屯路417、417-1號,1,1020131,1040417,臺中市,central,2013,1,31
16740494,全聯實業股份有限公司,53665103,大溪僑愛分公司,桃園市大溪區介壽路108號,1,1020131,1110707,桃園市,north,2013,1,31
16740494,全聯實業股份有限公司,53665130,霧峰中正分公司,臺中市霧峰區中正路1119號,1,1020201,1020729,臺中市,central,2013,2,1
16740494,全聯實業股份有限公司,53665407,大林忠孝分公司,嘉義縣大林鎮西林里2鄰忠孝路596號及祥和路268號,1,1020205,1050527,嘉義縣,south,2013,2,5
16740494,全聯實業股份有限公司,53665639,龜山文化分公司,桃園市龜山區復興二路3號,1,1020208,1110210,桃園市,north,2013,2,8
16740494,全聯實業股份有限公司,53667398,雲林大埤分公司,雲林縣大埤鄉中正路27號,1,1020322,1080610,雲林縣,central,2013,3,22
16740494,全聯實業股份有限公司,53667518,三民鼎力分公司,高雄市三民區鼎力路243號,1,1020325,1111209,高雄市,south,2013,3,25
16740494,全聯實業股份有限公司,53668093,新社中和分公司,臺中市新社區中正里中和街5段13號,1,1020401,1100505,臺中市,central,2013,4,1
16740494,全聯實業股份有限公司,53668170,觀音大觀分公司,桃園市觀音區大觀路2段151、153、155號,1,1020402,1120307,桃園市,north,2013,4,2
16740494,全聯實業股份有限公司,53668663,佳里中山分公司,臺南市佳里區中山路452號,1,1020412,1090407,臺南市,south,2013,4,12
16740494,全聯實業股份有限公司,53669059,苓雅四維二分公司,高雄市苓雅區四維二路100之4號及100之5號,1,1020417,1091102,高雄市,south,2013,4,17
16740494,全聯實業股份有限公司,53669868,屏東復興南分公司,屏東縣屏東市復興南路1段187號,1,1020425,1110805,屏東縣,south,2013,4,25
16740494,全聯實業股份有限公司,53670416,高雄華夏分公司,高雄市鼓山區華夏路176號,1,1020508,,高雄市,south,2013,5,8
16740494,全聯實業股份有限公司,53670696,岡山大仁分公司,高雄市岡山區大仁北路3號1樓,1,1020513,1090309,高雄市,south,2013,5,13
16740494,全聯實業股份有限公司,53670719,北投致遠分公司,臺北市北投區致遠二路113巷13、15、15-1號,1,1020514,1050309,臺北市,north,2013,5,14
16740494,全聯實業股份有限公司,53672239,基隆武隆分公司,基隆市安樂區武隆街65號1樓,1,1020605,1100902,基隆市,north,2013,6,5
16740494,全聯實業股份有限公司,53672272,新園仙吉分公司,屏東縣新園鄉仙吉路32號,1,1020606,1111103,屏東縣,south,2013,6,6
16740494,全聯實業股份有限公司,53672435,蘆竹上興分公司,桃園市蘆竹區大竹路367、369號1樓,1,1020607,1081014,桃園市,north,2013,6,7
16740494,全聯實業股份有限公司,53674139,下營中山分公司,臺南市下營區新興里中山路1段250號,1,1020710,1110505,臺南市,south,2013,7,10
16740494,全聯實業股份有限公司,53674692,清水鰲峰分公司,臺中市清水區鰲新路5號,1,1020718,1050309,臺中市,central,2013,7,18
16740494,全聯實業股份有限公司,53674861,嘉義南京分公司,嘉義市西區南京路416號,1,1020722,1090713,嘉義市,south,2013,7,22
16740494,全聯實業股份有限公司,53675003,埔里中正分公司,南投縣埔里鎮中正路593、597號,1,1020723,1040303,南投縣,central,2013,7,23
16740494,全聯實業股份有限公司,53676087,中壢中北分公司,桃園市中壢區中北路2段55號,1,1020812,1100902,桃園市,north,2013,8,12
16740494,全聯實業股份有限公司,53677142,大里立中分公司,臺中市大里區立中街27號及立中五街8號,1,1020830,1101008,臺中市,central,2013,8,30
16740494,全聯實業股份有限公司,53677179,中壢福州分公司,桃園市中壢區福州一街126、128號,1,1020902,1041007,桃園市,north,2013,9,2
16740494,全聯實業股份有限公司,53677500,土城海山分公司,新北市土城區明德路2段58-2號,1,1020904,,新北市,north,2013,9,4
16740494,全聯實業股份有限公司,53677683,北斗斗苑分公司,彰化縣北斗鎮中華路359號及斗苑路1段366號,1,1020910,1071204,彰化縣,central,2013,9,10
16740494,全聯實業股份有限公司,53677797,宜蘭三清分公司,宜蘭縣宜蘭市負郭里三清路96號,1,1020911,1111208,宜蘭縣,east,2013,9,11
16740494,全聯實業股份有限公司,53678022,龜山中興分公司,桃園市龜山區新樂街36號,1,1020914,,桃園市,north,2013,9,14
16740494,全聯實業股份有限公司,53678108,台南健康分公司,臺南市南區健康路1段435號1樓,1,1020913,1110210,臺南市,south,2013,9,13
16740494,全聯實業股份有限公司,53678120,潭子豐興分公司,臺中市潭子區豐興路1段547、549、551、553、555號,1,1020914,1090103,臺中市,central,2013,9,14
16740494,全聯實業股份有限公司,53678276,文山保儀分公司,臺北市文山區保儀路12號1樓、12號地下1樓、26巷1-1號、26巷1號地下1樓及14號1樓,1,1020918,1120104,臺北市,north,2013,9,18
16740494,全聯實業股份有限公司,53678424,關渡藝大分公司,臺北市北投區中央北路4段532號地下1層,1,1020925,1120307,臺北市,north,2013,9,25
16740494,全聯實業股份有限公司,53678472,八里中庄分公司,新北市八里區中山路1段109號1樓、2樓及地下1樓,1,1020924,1110609,新北市,north,2013,9,24
16740494,全聯實業股份有限公司,53678992,台南崇善分公司,臺南市東區崇善路666號,1,1021002,1100705,臺南市,south,2013,10,2
16740494,全聯實業股份有限公司,53679084,台南佳里分公司,臺南市佳里區建南街112號,1,1021002,1080808,臺南市,south,2013,10,2
16740494,全聯實業股份有限公司,54369164,高雄旗山分公司,高雄市旗山區延平一路453號,1,1021003,1050309,高雄市,south,2013,10,3
16740494,全聯實業股份有限公司,54369170,鳳山錦田分公司,高雄市鳳山區錦田路189、191號,1,1021003,1120503,高雄市,south,2013,10,3
16740494,全聯實業股份有限公司,54369283,太平光興分公司,臺中市太平區光興路746、748號,1,1021004,1101208,臺中市,central,2013,10,4
16740494,全聯實業股份有限公司,54369495,淡水竹圍分公司,新北市淡水區民族路31號地下1樓,1,1021008,1090615,新北市,north,2013,10,8
16740494,全聯實業股份有限公司,54369636,台中大忠分公司,臺中市西區精誠二十三街30號1、2樓,1,1021014,1050617,臺中市,central,2013,10,14
16740494,全聯實業股份有限公司,54369811,彰化二林分公司,彰化縣二林鎮南光里建國路155號,1,1021021,1100325,彰化縣,central,2013,10,21
16740494,全聯實業股份有限公司,54369875,布袋太平東分公司,嘉義縣布袋鎮龍江里太平東路457號,1,1021017,1090512,嘉義縣,south,2013,10,17
16740494,全聯實業股份有限公司,54369880,台中中工分公司,臺中市西屯區中工二路2號,1,1021017,1080201,臺中市,central,2013,10,17
16740494,全聯實業股份有限公司,54369896,台中旅順分公司,臺中市北屯區旅順路2段78號1、2樓,1,1021021,1040420,臺中市,central,2013,10,21
16740494,全聯實業股份有限公司,54370612,太平中平分公司,臺中市太平區太平路321號,1,1021030,1030403,臺中市,central,2013,10,30
16740494,全聯實業股份有限公司,54370697,宜蘭健康分公司,宜蘭縣宜蘭市健康路2段70號、72號、76號及78號,1,1021031,1110210,宜蘭縣,east,2013,10,31
16740494,全聯實業股份有限公司,54370752,嘉義大雅分公司,嘉義市東區大雅路2段555、563號,1,1021031,1090713,嘉義市,south,2013,10,31
16740494,全聯實業股份有限公司,54370922,竹東北興分公司,新竹縣竹東鎮北興路1段493號1樓、495號1-2樓,1,1021101,1080108,新竹縣,north,2013,11,1
16740494,全聯實業股份有限公司,54371035,和美德美分公司,彰化縣和美鎮德美路551號,1,1021106,1050504,彰化縣,central,2013,11,6
16740494,全聯實業股份有限公司,54371339,台南中華西分公司,臺南市南區中華西路1段306號,1,1021111,1110905,臺南市,south,2013,11,11
16740494,全聯實業股份有限公司,54371611,豐原忠孝分公司,臺中市豐原區忠孝街27號,1,1021114,1110609,臺中市,central,2013,11,14
16740494,全聯實業股份有限公司,54371632,內湖康樂分公司,臺北市內湖區康樂街116號地下1樓,1,1021114,1100609,臺北市,north,2013,11,14
16740494,全聯實業股份有限公司,54371680,梧棲文化分公司,臺中市梧棲區文化路2段85號1樓及地下1樓,1,1021114,1100505,臺中市,central,2013,11,14
16740494,全聯實業股份有限公司,54372055,大直敬業分公司,臺北市中山區敬業四路33號地下1樓,1,1021122,1111006,臺北市,north,2013,11,22
16740494,全聯實業股份有限公司,54372724,台中林森分公司,臺中市西區林森路89號,1,1021202,1100310,臺中市,central,2013,12,2
16740494,全聯實業股份有限公司,54373414,屏東瑞民分公司,屏東縣屏東市瑞民路6號,1,1021210,1120626,屏東縣,south,2013,12,10
16740494,全聯實業股份有限公司,54373483,五股成泰分公司,新北市五股區成泰路3段379、381、383、385號1樓,1,1021211,1030721,新北市,north,2013,12,11
16740494,全聯實業股份有限公司,54373738,大肚榮華分公司,臺中市大肚區榮華街7、9號,1,1021212,1100505,臺中市,central,2013,12,12
16740494,全聯實業股份有限公司,54373934,草屯和興分公司,南投縣草屯鎮和興街55號,1,1021216,1101210,南投縣,central,2013,12,16
16740494,全聯實業股份有限公司,54375187,淡水中山分公司,新北市淡水區中山北路2段102號,1,1030102,1030324,新北市,north,2014,1,2
16740494,全聯實業股份有限公司,54375551,大溪員林分公司,桃園市大溪區員林路1段5號,1,1030109,1040416,桃園市,north,2014,1,9
16740494,全聯實業股份有限公司,54377299,南投學藝分公司,南投縣南投市學藝路27號、學藝一路27號,1,1030213,1080905,南投縣,central,2014,2,13
16740494,全聯實業股份有限公司,54377431,台南國平分公司,臺南市安平區國平路210、212、216、218號,1,1030214,1030702,臺南市,south,2014,2,14
16740494,全聯實業股份有限公司,54377615,大直實踐分公司,臺北市中山區北安路655號地下1樓,1,1030219,1120222,臺北市,north,2014,2,19
16740494,全聯實業股份有限公司,54377761,林邊中林分公司,屏東縣林邊鄉中林路282-16號,1,1030221,1120605,屏東縣,south,2014,2,21
16740494,全聯實業股份有限公司,54377875,台南土城分公司,臺南市安南區安中路6段702號,1,1030225,1111103,臺南市,south,2014,2,25
16740494,全聯實業股份有限公司,54378017,台中向上三厝分公司,臺中市南屯區向上路3段46號、46-1號,1,1030226,,臺中市,central,2014,2,26
16740494,全聯實業股份有限公司,54378163,松山吉祥分公司,臺北市松山區光復北路11巷99號地下,1,1030303,1060327,臺北市,north,2014,3,3
16740494,全聯實業股份有限公司,54378749,大寮鳳林三分公司,高雄市大寮區鳳林三路449、451號,1,1030312,1120210,高雄市,south,2014,3,12
16740494,全聯實業股份有限公司,54378831,基隆源遠分公司,基隆市暖暖區源遠路341-1號底層,1,1030313,1030718,基隆市,north,2014,3,13
16740494,全聯實業股份有限公司,54379206,南港中研分公司,臺北市南港區研究院路2段61巷15號及地下1層,1,1030319,1100610,臺北市,north,2014,3,19
16740494,全聯實業股份有限公司,54380153,林口民有分公司,新北市林口區民有街148號,1,1030407,1100907,新北市,north,2014,4,7
16740494,全聯實業股份有限公司,54380560,花壇彰員分公司,彰化縣花壇鄉白沙村彰員路3段105、109號,1,1030411,1110613,彰化縣,central,2014,4,11
16740494,全聯實業股份有限公司,54382130,新竹林森分公司,新竹市林森路231號1樓,1,1030508,1120602,新竹市,north,2014,5,8
16740494,全聯實業股份有限公司,54382167,中正延平分公司,臺北市中正區延平南路189號1樓,1,1030508,1110407,臺北市,north,2014,5,8
16740494,全聯實業股份有限公司,54382504,龍井沙田分公司,臺中市龍井區沙田路5段382、386號1樓,1,1030515,,臺中市,central,2014,5,15
16740494,全聯實業股份有限公司,54382552,宜蘭泰山分公司,宜蘭縣宜蘭市泰山路332號,1,1030516,,宜蘭縣,east,2014,5,16
16740494,全聯實業股份有限公司,54383573,佳里安西分公司,臺南市佳里區安西路203、205號,1,1030604,1100611,臺南市,south,2014,6,4
16740494,全聯實業股份有限公司,54384019,白河國泰分公司,臺南市白河區國泰路127號,1,1030612,1031003,臺南市,south,2014,6,12
16740494,全聯實業股份有限公司,54384088,基隆新豐分公司,基隆市中正區新豐街262號、264號、266號、262號底1層、264號底1層、266號底1層,1,1030612,1050310,基隆市,north,2014,6,12
16740494,全聯實業股份有限公司,54384221,嘉義民權分公司,嘉義市民權路177號及民國路247號,1,1030616,1120605,嘉義市,south,2014,6,16
16740494,全聯實業股份有限公司,54384670,斗六鎮南分公司,雲林縣斗六市鎮南路246、248、250號,1,1030620,1100308,雲林縣,central,2014,6,20
16740494,全聯實業股份有限公司,54384685,嘉義興業二分公司,嘉義市東區興業東路40號,1,1030620,1050318,嘉義市,south,2014,6,20
16740494,全聯實業股份有限公司,54384720,大園?林分公司,桃園市大園區?林路69號,1,1030619,1120602,桃園市,north,2014,6,19
16740494,全聯實業股份有限公司,54384968,淡水新春分公司,新北市淡水區新春街140號及138號地下1樓,1,1030624,1101103,新北市,north,2014,6,24
16740494,全聯實業股份有限公司,54385039,朴子四維分公司,嘉義縣朴子市大同路291號,1,1030625,1110506,嘉義縣,south,2014,6,25
16740494,全聯實業股份有限公司,54385066,新營金華分公司,臺南市新營區隋唐街197號,1,1030626,1051028,臺南市,south,2014,6,26
16740494,全聯實業股份有限公司,54385072,麻豆中正分公司,臺南市麻豆區中正路348、348之1號,1,1030625,1080605,臺南市,south,2014,6,25
16740494,全聯實業股份有限公司,54385684,太平樹孝分公司,臺中市太平區樹孝路439號,1,1030704,1031230,臺中市,central,2014,7,4
16740494,全聯實業股份有限公司,54386537,大村中正西分公司,彰化縣大村鄉中正西路98、100號,1,1030718,1100416,彰化縣,central,2014,7,18
16740494,全聯實業股份有限公司,54386950,屏東里港分公司,屏東縣里港鄉春林村鐵店路21-30及21-31號,1,1030729,1090316,屏東縣,south,2014,7,29
16740494,全聯實業股份有限公司,54387732,橋頭隆豐分公司,高雄市橋頭區隆豐路137號,1,1030812,,高雄市,south,2014,8,12
16740494,全聯實業股份有限公司,54389400,屏東廣東分公司,屏東縣屏東市廣東路1108-10號,1,1030909,1080709,屏東縣,south,2014,9,9
16740494,全聯實業股份有限公司,54389491,鹽埕壽星分公司,高雄市鹽埕區七賢三路243號地下1樓、1樓及247號2樓,1,1030910,1120407,高雄市,south,2014,9,10
